,window_start,ticker,symbol,contract_month,contract_year,transactions,open,high,low,close,session_end_date,settlement_price,dollar_volume,volume,timeframe
373,2026-01-27 23:25:00,MNQH6,MNQ,H,2026.0,517,26134.0,26138.0,26131.25,26135.75,2026-01-28,,23756678,909,5min
374,2026-01-27 23:40:00,MNQH6,MNQ,H,2026.0,444,26134.25,26140.0,26131.5,26139.75,2026-01-28,,22789892,872,5min
375,2026-01-28 00:00:00,MNQH6,MNQ,H,2026.0,480,26138.0,26141.0,26135.25,26140.25,2026-01-28,,21720839,831,5min
376,2026-01-28 00:05:00,MNQH6,MNQ,H,2026.0,858,26139.75,26150.25,26137.75,26147.75,2026-01-28,,42435051,1623,5min
377,2026-01-28 00:10:00,MNQH6,MNQ,H,2026.0,1376,26147.75,26163.5,26146.75,26157.25,2026-01-28,,69156133,2644,5min
378,2026-01-28 00:15:00,MNQH6,MNQ,H,2026.0,838,26157.5,26163.25,26153.75,26159.0,2026-01-28,,38007179,1453,5min
379,2026-01-28 00:20:00,MNQH6,MNQ,H,2026.0,450,26159.25,26160.5,26155.5,26159.0,2026-01-28,,22809584,872,5min
380,2026-01-28 00:25:00,MNQH6,MNQ,H,2026.0,1499,26159.25,26171.25,26159.0,26168.25,2026-01-28,,75386563,2881,5min
381,2026-01-28 00:30:00,MNQH6,MNQ,H,2026.0,1871,26168.0,26185.75,26167.25,26183.75,2026-01-28,,97776903,3735,5min
382,2026-01-28 00:35:00,MNQH6,MNQ,H,2026.0,2229,26183.5,26199.75,26183.5,26196.75,2026-01-28,,114908730,4387,5min
383,2026-01-28 00:40:00,MNQH6,MNQ,H,2026.0,2038,26197.5,26207.75,26189.25,26207.25,2026-01-28,,101998185,3893,5min
384,2026-01-28 03:45:00,MNQH6,MNQ,H,2026.0,820,26195.25,26202.25,26190.25,26201.5,2026-01-28,,47389999,1809,5min
385,2026-01-28 03:55:00,MNQH6,MNQ,H,2026.0,412,26201.0,26201.25,26195.5,26199.75,2026-01-28,,20277680,774,5min
386,2026-01-28 04:00:00,MNQH6,MNQ,H,2026.0,787,26200.0,26211.5,26199.5,26208.75,2026-01-28,,40673160,1552,5min
387,2026-01-28 04:05:00,MNQH6,MNQ,H,2026.0,1035,26208.75,26221.0,26207.75,26220.25,2026-01-28,,65752379,2508,5min
388,2026-01-28 04:45:00,MNQH6,MNQ,H,2026.0,603,26219.0,26220.5,26213.25,26217.0,2026-01-28,,29623814,1130,5min
389,2026-01-28 04:50:00,MNQH6,MNQ,H,2026.0,413,26216.5,26219.5,26215.25,26216.75,2026-01-28,,19086186,728,5min
390,2026-01-28 04:55:00,MNQH6,MNQ,H,2026.0,311,26216.75,26220.5,26216.75,26220.25,2026-01-28,,13214102,504,5min
391,2026-01-28 05:00:00,MNQH6,MNQ,H,2026.0,612,26219.5,26227.5,26219.25,26226.25,2026-01-28,,30392929,1159,5min
392,2026-01-28 05:05:00,MNQH6,MNQ,H,2026.0,333,26226.25,26228.0,26224.25,26227.0,2026-01-28,,15368365,586,5min
393,2026-01-28 05:10:00,MNQH6,MNQ,H,2026.0,807,26227.0,26231.5,26225.5,26228.5,2026-01-28,,38110235,1453,5min
394,2026-01-28 05:25:00,MNQH6,MNQ,H,2026.0,460,26230.0,26233.25,26226.5,26231.75,2026-01-28,,24288965,926,5min
395,2026-01-28 05:30:00,MNQH6,MNQ,H,2026.0,389,26232.0,26234.5,26231.0,26233.25,2026-01-28,,18782515,716,5min
396,2026-01-28 05:35:00,MNQH6,MNQ,H,2026.0,687,26233.0,26240.75,26232.75,26239.75,2026-01-28,,33898255,1292,5min
397,2026-01-28 05:40:00,MNQH6,MNQ,H,2026.0,574,26240.0,26241.25,26235.75,26239.0,2026-01-28,,29519183,1125,5min
398,2026-01-28 05:45:00,MNQH6,MNQ,H,2026.0,483,26239.25,26243.75,26238.5,26242.0,2026-01-28,,23696015,903,5min
399,2026-01-28 05:50:00,MNQH6,MNQ,H,2026.0,537,26242.0,26247.25,26242.0,26245.25,2026-01-28,,29919544,1140,5min
400,2026-01-28 05:55:00,MNQH6,MNQ,H,2026.0,584,26245.5,26248.75,26242.25,26245.75,2026-01-28,,32623219,1243,5min
401,2026-01-28 06:00:00,MNQH6,MNQ,H,2026.0,7272,26245.75,26301.75,26245.75,26294.5,2026-01-28,,379333414,14431,5min
402,2026-01-28 21:00:00,MNQH6,MNQ,H,2026.0,25498,26149.25,26167.75,25996.25,26046.75,2026-01-28,,1121048254,43007,5min
403,2026-01-28 21:05:00,MNQH6,MNQ,H,2026.0,14244,26047.75,26152.75,26025.0,26150.25,2026-01-28,,606491915,23243,5min
404,2026-01-29 01:25:00,MNQH6,MNQ,H,2026.0,3386,26106.75,26116.25,26085.75,26111.75,2026-01-29,,152732446,5852,5min
405,2026-01-29 01:35:00,MNQH6,MNQ,H,2026.0,2102,26099.5,26114.75,26090.75,26098.75,2026-01-29,,94461213,3619,5min
406,2026-01-29 01:40:00,MNQH6,MNQ,H,2026.0,1152,26099.0,26116.0,26098.75,26107.5,2026-01-29,,49661244,1902,5min
407,2026-01-29 01:45:00,MNQH6,MNQ,H,2026.0,1520,26107.75,26124.5,26103.0,26111.25,2026-01-29,,70143355,2686,5min
408,2026-01-29 01:50:00,MNQH6,MNQ,H,2026.0,766,26111.75,26122.25,26109.5,26121.25,2026-01-29,,34475143,1320,5min
409,2026-01-29 01:55:00,MNQH6,MNQ,H,2026.0,963,26121.75,26130.25,26116.25,26128.5,2026-01-29,,42555648,1629,5min
410,2026-01-29 02:00:00,MNQH6,MNQ,H,2026.0,2107,26129.25,26153.5,26122.0,26146.0,2026-01-29,,100323400,3838,5min
411,2026-01-29 02:10:00,MNQH6,MNQ,H,2026.0,1215,26142.0,26145.0,26125.0,26134.5,2026-01-29,,54830517,2098,5min
412,2026-01-29 02:20:00,MNQH6,MNQ,H,2026.0,2076,26140.5,26166.0,26127.75,26163.25,2026-01-29,,102715704,3928,5min
413,2026-01-29 02:45:00,MNQH6,MNQ,H,2026.0,1111,26160.75,26162.25,26147.5,26148.0,2026-01-29,,54454353,2082,5min
414,2026-01-29 02:50:00,MNQH6,MNQ,H,2026.0,871,26148.0,26161.5,26147.75,26157.5,2026-01-29,,37795057,1445,5min
415,2026-01-29 02:55:00,MNQH6,MNQ,H,2026.0,1656,26158.0,26175.5,26152.5,26162.25,2026-01-29,,87893720,3359,5min
416,2026-01-29 03:00:00,MNQH6,MNQ,H,2026.0,1011,26161.5,26178.75,26161.5,26173.25,2026-01-29,,45749642,1748,5min
417,2026-01-29 03:10:00,MNQH6,MNQ,H,2026.0,901,26168.75,26181.25,26163.5,26179.75,2026-01-29,,47793295,1826,5min
418,2026-01-29 03:35:00,MNQH6,MNQ,H,2026.0,709,26192.5,26193.75,26177.75,26180.0,2026-01-29,,33778190,1290,5min
419,2026-01-29 03:40:00,MNQH6,MNQ,H,2026.0,869,26179.5,26196.75,26179.5,26196.25,2026-01-29,,42558408,1625,5min
420,2026-01-29 03:50:00,MNQH6,MNQ,H,2026.0,525,26193.0,26198.25,26185.75,26190.25,2026-01-29,,24227646,925,5min
421,2026-01-29 03:55:00,MNQH6,MNQ,H,2026.0,505,26191.0,26200.0,26190.75,26198.5,2026-01-29,,24651097,941,5min
422,2026-01-29 04:00:00,MNQH6,MNQ,H,2026.0,589,26198.5,26203.5,26194.75,26200.25,2026-01-29,,28190685,1076,5min
423,2026-01-29 04:05:00,MNQH6,MNQ,H,2026.0,392,26200.75,26202.75,26195.25,26199.5,2026-01-29,,17553298,670,5min
424,2026-01-29 04:10:00,MNQH6,MNQ,H,2026.0,385,26198.75,26204.25,26195.25,26202.25,2026-01-29,,17580558,671,5min
425,2026-01-29 04:15:00,MNQH6,MNQ,H,2026.0,1068,26202.75,26219.75,26201.25,26217.5,2026-01-29,,56958209,2173,5min
426,2026-01-29 15:55:00,MNQH6,MNQ,H,2026.0,21973,25544.75,25620.0,25536.0,25576.75,2026-01-29,,1026847832,40130,5min
427,2026-01-29 16:05:00,MNQH6,MNQ,H,2026.0,15734,25560.0,25583.75,25537.75,25573.25,2026-01-29,,707905306,27695,5min
428,2026-01-29 16:10:00,MNQH6,MNQ,H,2026.0,21999,25573.5,25667.25,25552.75,25662.5,2026-01-29,,1048277345,40919,5min
429,2026-01-29 16:15:00,MNQH6,MNQ,H,2026.0,18544,25662.25,25689.75,25652.5,25681.75,2026-01-29,,871399293,33948,5min
430,2026-01-29 16:25:00,MNQH6,MNQ,H,2026.0,15053,25683.0,25710.75,25657.25,25684.75,2026-01-29,,723761601,28175,5min
431,2026-01-29 16:35:00,MNQH6,MNQ,H,2026.0,11402,25680.0,25712.25,25667.0,25697.75,2026-01-29,,571807413,22260,5min
432,2026-01-29 16:55:00,MNQH6,MNQ,H,2026.0,10875,25704.25,25718.5,25684.5,25711.5,2026-01-29,,517457070,20133,5min
433,2026-01-29 17:00:00,MNQH6,MNQ,H,2026.0,12396,25711.5,25762.75,25708.5,25742.75,2026-01-29,,612121698,23781,5min
434,2026-01-29 17:05:00,MNQH6,MNQ,H,2026.0,9064,25742.75,25759.5,25733.0,25750.75,2026-01-29,,438642066,17037,5min
435,2026-01-29 17:10:00,MNQH6,MNQ,H,2026.0,9959,25750.25,25809.5,25748.25,25799.5,2026-01-29,,503274802,19522,5min
436,2026-01-29 17:55:00,MNQH6,MNQ,H,2026.0,10916,25757.75,25778.25,25749.25,25760.5,2026-01-29,,521166667,20229,5min
437,2026-01-29 18:00:00,MNQH6,MNQ,H,2026.0,14884,25760.25,25820.5,25757.75,25807.25,2026-01-29,,702867936,27256,5min
438,2026-01-29 18:05:00,MNQH6,MNQ,H,2026.0,12621,25807.75,25848.75,25802.75,25827.0,2026-01-29,,631676041,24458,5min
